order_id,order_date,customer_id,customer_segment,customer_city,customer_country,warehouse_id,warehouse_city,product_category,product_weight_kg,order_value_usd,shipping_method,carrier,distance_km,promised_delivery_days,actual_delivery_days,delivery_status,late_delivery,delivery_delay_days,shipping_cost_usd,package_size,payment_method,order_priority,weather_condition,customer_rating,return_requested,return_reason,delivery_attempts,warehouse_processing_hours,tracking_status,order_day,order_month,shipping_cost_per_kg,delivery_variance_days,delivery_performance
ORD-036747,2026-10-02,CUS-006240,Consumer,Houston,United States,WH-008,Sydney,Books,1.58,55.83,Standard,SwiftShip,2732.5,6,5,Delivered,No,0,71.88,Medium,Digital Wallet,Urgent,Extreme Heat,4,No,Not returned,1,4.4,Delivered,Friday,10,45.49367088607595,-1,Early
ORD-036748,2026-10-01,CUS-004807,Small Business,Rio de Janeiro,Brazil,WH-002,Los Angeles,Pet Supplies,6.35,40.66,Express,SpeedyCargo,6694.5,5,6,Delivered,Yes,1,434.89,Large,Bank Transfer,Normal,Clear,3,Yes,Not as Described,1,19.1,Delivered,Thursday,10,68.48661417322835,1,Delayed
ORD-036749,2026-01-13,CUS-005283,Consumer,San Antonio,United States,WH-005,London,Beauty,0.53,78.68,Standard,GlobalExpress,2216.3,5,6,Delivered,Yes,1,62.88,Medium,PayPal,Low,Clear,2,Yes,Changed Mind,1,25.6,Delivered,Tuesday,1,118.64150943396227,1,Delayed
ORD-036750,2026-10-28,CUS-002980,Small Business,Leipzig,Germany,WH-004,Toronto,Fashion,1.75,146.46,Same Day,EagleCourier,956.2,1,1,Delivered,No,0,76.05,Medium,Bank Transfer,High,Rain,5,No,Not returned,1,6.6,Delivered,Wednesday,10,43.457142857142856,0,On-time
ORD-036751,2026-12-31,CUS-006071,Small Business,Montreal,Canada,WH-001,New York,Sports & Fitness,1.16,28.78,Economy,SwiftShip,1692.7,9,10,Delivered,Yes,1,36.07,Medium,Digital Wallet,High,Rain,4,No,Not returned,1,11.5,Delivered,Thursday,12,31.0948275862069,1,Delayed
ORD-036752,2026-11-12,CUS-003906,Enterprise,Dusseldorf,Germany,WH-002,Los Angeles,Beauty,0.77,78.82,Express,FastTrack Logistics,1036.9,3,3,Delivered,No,0,67.02,Large,Digital Wallet,High,Rain,4,No,Not returned,1,6.5,Delivered,Thursday,11,87.03896103896103,0,On-time
ORD-036753,2026-08-02,CUS-003459,Enterprise,Toronto,Canada,WH-007,Paris,Office Supplies,1.45,148.02,International,SpeedyCargo,4251.6,12,20,Delivered,Yes,8,245.14,Medium,Credit Card,Normal,Snow,2,No,Not returned,1,5.0,Delivered,Sunday,8,169.06206896551723,8,Delayed
ORD-036754,2026-05-03,CUS-003270,Small Business,Austin,United States,WH-004,Toronto,Automotive,5.81,111.1,Standard,EagleCourier,4370.1,7,7,In Transit,No,0,180.89,Large,Debit Card,Urgent,Clear,3,No,Not returned,2,2.3,In Transit,Sunday,5,31.134251290877796,0,On-time
ORD-036755,2026-10-18,CUS-002627,Consumer,Kyoto,Japan,WH-002,Los Angeles,Books,1.15,64.15,International,GlobalExpress,4839.8,12,21,Delivered,Yes,9,294.47,Medium,Debit Card,Low,Snow,3,No,Not returned,1,25.5,Delivered,Sunday,10,256.06086956521744,9,Delayed
ORD-036756,2026-12-21,CUS-001083,Premium,Rome,Italy,WH-009,Dubai,Beauty,1.0,166.31,International,EagleCourier,2372.7,11,11,Delivered,No,0,135.33,Medium,Digital Wallet,Normal,Rain,5,No,Not returned,1,7.4,Delivered,Monday,12,135.33,0,On-time
ORD-036757,2026-07-16,CUS-000930,Consumer,Bangalore,India,WH-003,Chicago,Fashion,1.14,52.53,Express,GlobalExpress,2844.6,3,4,In Transit,Yes,1,123.52,Medium,Debit Card,Low,Clear,2,Yes,Changed Mind,1,33.7,In Transit,Thursday,7,108.35087719298247,1,Delayed
ORD-036758,2026-08-23,CUS-001322,Consumer,Toulouse,France,WH-001,New York,Fashion,0.1,141.99,Standard,GlobalExpress,1691.7,5,6,Delivered,Yes,1,34.23,Small,Debit Card,Normal,Clear,3,No,Not returned,1,26.3,Delivered,Sunday,8,342.29999999999995,1,Delayed
ORD-036759,2026-10-19,CUS-002598,Small Business,Valencia,Spain,WH-002,Los Angeles,Pet Supplies,6.79,81.27,Standard,EagleCourier,770.8,5,5,In Transit,No,0,42.87,Large,Debit Card,High,Clear,4,No,Not returned,1,4.7,In Transit,Monday,10,6.313696612665685,0,On-time
ORD-036760,2026-12-05,CUS-005590,Consumer,Lahore,Pakistan,WH-004,Toronto,Automotive,8.9,16.26,Same Day,SwiftShip,2123.5,2,2,Delivered,No,0,196.53,Large,PayPal,High,Cloudy,5,No,Not returned,1,6.0,Delivered,Saturday,12,22.08202247191011,0,On-time
ORD-036761,2026-02-07,CUS-005112,Consumer,Medina,Saudi Arabia,WH-003,Chicago,Automotive,7.0,760.47,International,SpeedyCargo,3904.8,12,18,Delivered,Yes,6,315.3,Large,Digital Wallet,Normal,Storm,3,Yes,Late Delivery,1,7.5,Delivered,Saturday,2,45.042857142857144,6,Delayed
ORD-036762,2026-12-09,CUS-000044,Consumer,Singapore,Singapore,WH-005,London,Sports & Fitness,0.1,108.39,International,BlueRoute,3936.0,12,18,Delivered,Yes,6,199.21,Small,Debit Card,Low,Storm,2,Yes,Late Delivery,1,14.5,Delivered,Wednesday,12,1992.1,6,Delayed
ORD-036763,2026-02-21,CUS-000802,Consumer,Ottawa,Canada,WH-002,Los Angeles,Health & Personal Care,0.49,35.16,Standard,EagleCourier,1309.9,5,6,In Transit,Yes,1,32.19,Small,Credit Card,Normal,Cloudy,3,No,Not returned,1,12.5,In Transit,Saturday,2,65.6938775510204,1,Delayed
ORD-036764,2026-05-07,CUS-001786,Enterprise,Rome,Italy,WH-006,Berlin,Sports & Fitness,1.74,123.4,Standard,ParcelPro,2618.8,6,9,In Transit,Yes,3,79.62,Medium,Credit Card,High,Snow,3,No,Not returned,2,3.5,In Transit,Thursday,5,45.758620689655174,3,Delayed
ORD-036765,2026-09-10,CUS-003700,Consumer,Singapore,Singapore,WH-005,London,Books,0.2,30.58,International,EagleCourier,3995.8,12,14,Delivered,Yes,2,188.81,Small,Credit Card,High,Snow,2,Yes,Changed Mind,1,7.0,Delivered,Thursday,9,944.05,2,Delayed
ORD-036766,2026-01-03,CUS-003884,Consumer,Chicago,United States,WH-002,Los Angeles,Pet Supplies,8.9,19.53,Express,SpeedyCargo,702.3,2,1,Delivered,No,0,61.83,Large,Bank Transfer,Urgent,Cloudy,5,No,Not returned,1,3.0,Delivered,Saturday,1,6.9471910112359545,-1,Early
ORD-036767,2026-11-07,CUS-003359,Consumer,The Hague,Netherlands,WH-006,Berlin,Grocery,1.68,81.8,Economy,SwiftShip,819.3,8,7,Delivered,No,0,21.69,Medium,PayPal,High,Clear,4,No,Not returned,1,10.3,Delivered,Saturday,11,12.910714285714286,-1,Early
ORD-036768,2026-08-12,CUS-003993,Consumer,Philadelphia,United States,WH-010,Singapore,Health & Personal Care,0.84,56.18,International,SpeedyCargo,1402.3,11,13,In Transit,Yes,2,105.45,Large,PayPal,Normal,Storm,3,No,Not returned,1,23.8,In Transit,Wednesday,8,125.53571428571429,2,Delayed
ORD-036769,2026-08-11,CUS-002207,Consumer,Stuttgart,Germany,WH-004,Toronto,Electronics,0.1,634.7,Express,SwiftShip,564.2,2,2,Delivered,No,0,28.53,Small,PayPal,Urgent,Clear,4,No,Not returned,1,6.8,Delivered,Tuesday,8,285.3,0,On-time
ORD-036770,2026-05-19,CUS-004156,Small Business,Singapore,Singapore,WH-003,Chicago,Books,1.0,38.1,Economy,BlueRoute,5290.2,11,14,In Transit,Yes,3,112.26,Medium,Credit Card,Normal,Cloudy,2,Yes,Product Defect,1,9.3,In Transit,Tuesday,5,112.26,3,Delayed
ORD-036771,2026-12-08,CUS-005173,Consumer,Barcelona,Spain,WH-008,Sydney,Toys,0.78,63.36,Economy,ParcelPro,2510.3,10,11,Delivered,Yes,1,52.28,Medium,Digital Wallet,Normal,Cloudy,2,No,Not returned,1,27.0,Delivered,Tuesday,12,67.02564102564102,1,Delayed
ORD-036772,2026-03-05,CUS-003552,Consumer,Houston,United States,WH-002,Los Angeles,Home & Kitchen,0.1,58.17,Economy,EagleCourier,3240.8,10,14,In Transit,Yes,4,56.28,Small,PayPal,Low,Cloudy,3,Yes,Product Defect,1,26.8,In Transit,Thursday,3,562.8,4,Delayed
ORD-036773,2026-05-02,CUS-004385,Enterprise,Birmingham,United Kingdom,WH-003,Chicago,Pet Supplies,4.26,185.39,International,PrimeDelivery,1710.3,11,15,In Transit,Yes,4,115.97,Large,Debit Card,Normal,Storm,3,No,Not returned,1,28.3,In Transit,Saturday,5,27.22300469483568,4,Delayed
ORD-036774,2026-03-20,CUS-002597,Consumer,Melbourne,Australia,WH-009,Dubai,Beauty,0.56,59.87,Same Day,GlobalExpress,2144.8,2,2,Delivered,No,0,130.09,Medium,Debit Card,Normal,Clear,4,Yes,Not as Described,1,22.8,Delivered,Friday,3,232.30357142857142,0,On-time
ORD-036775,2026-03-07,CUS-004771,Consumer,Calgary,Canada,WH-007,Paris,Home & Kitchen,0.54,93.45,International,GlobalExpress,4713.7,12,12,Delivered,No,0,304.25,Medium,Credit Card,High,Cloudy,5,No,Not returned,1,3.9,Delivered,Saturday,3,563.4259259259259,0,On-time
ORD-036776,2026-08-25,CUS-005360,Consumer,Manchester,United Kingdom,WH-009,Dubai,Fashion,0.42,122.2,International,EagleCourier,2065.5,11,11,Delivered,No,0,76.78,Small,Debit Card,Normal,Cloudy,4,No,Not returned,1,14.5,Delivered,Tuesday,8,182.80952380952382,0,On-time
ORD-036777,2026-05-02,CUS-004668,Consumer,Austin,United States,WH-006,Berlin,Electronics,6.11,205.18,International,GlobalExpress,3473.6,12,16,Delivered,Yes,4,298.92,Large,Credit Card,Low,Cloudy,2,No,Not returned,1,34.4,Delivered,Saturday,5,48.92307692307692,4,Delayed
ORD-036778,2026-06-13,CUS-002310,Consumer,Madrid,Spain,WH-004,Toronto,Books,0.35,18.0,Same Day,EagleCourier,1252.8,1,1,Delivered,No,0,75.78,Small,Credit Card,High,Clear,4,No,Not returned,1,8.7,Delivered,Saturday,6,216.51428571428573,0,On-time
ORD-036779,2026-06-19,CUS-003865,Small Business,London,United Kingdom,WH-001,New York,Grocery,5.25,53.87,Express,FastTrack Logistics,1123.0,3,3,Delivered,No,0,72.21,Large,Credit Card,High,Cloudy,4,No,Not returned,1,2.1,Delivered,Friday,6,13.754285714285713,0,On-time
ORD-036780,2026-12-22,CUS-004614,Premium,Canberra,Australia,WH-003,Chicago,Fashion,0.92,82.86,Express,SwiftShip,4390.8,4,7,Delivered,Yes,3,211.23,Medium,Debit Card,Normal,Snow,3,No,Not returned,1,4.0,Delivered,Tuesday,12,229.5978260869565,3,Delayed
ORD-036781,2026-08-07,CUS-004322,Premium,Marseille,France,WH-005,London,Books,0.1,108.4,Express,PrimeDelivery,2579.6,3,3,Delivered,No,0,78.66,Small,Debit Card,Normal,Rain,5,Yes,Not as Described,1,14.0,Delivered,Friday,8,786.5999999999999,0,On-time
ORD-036782,2026-12-15,CUS-000353,Small Business,Vancouver,Canada,WH-004,Toronto,Home & Kitchen,0.58,554.36,Standard,GlobalExpress,1338.6,5,6,Delivered,Yes,1,39.42,Medium,PayPal,High,Rain,2,Yes,Damaged Package,1,8.3,Delivered,Tuesday,12,67.96551724137932,1,Delayed
ORD-036783,2026-05-16,CUS-005267,Enterprise,Winnipeg,Canada,WH-001,New York,Fashion,1.64,14.13,Standard,PrimeDelivery,2005.7,5,7,Delivered,Yes,2,53.23,Medium,Debit Card,Urgent,Snow,3,Yes,Late Delivery,1,6.9,Delivered,Saturday,5,32.457317073170735,2,Delayed
ORD-036784,2026-08-24,CUS-004116,Consumer,Rome,Italy,WH-010,Singapore,Pet Supplies,0.1,84.56,International,PrimeDelivery,2967.1,11,11,Delivered,No,0,131.0,Small,Credit Card,Normal,Cloudy,5,No,Not returned,2,27.0,Delivered,Monday,8,1310.0,0,On-time
ORD-036785,2026-01-26,CUS-001268,Small Business,San Diego,United States,WH-002,Los Angeles,Books,0.61,42.44,International,FastTrack Logistics,3842.5,12,12,Delivered,No,0,236.17,Medium,PayPal,Normal,Clear,4,No,Not returned,1,6.9,Delivered,Monday,1,387.1639344262295,0,On-time
ORD-036786,2026-02-10,CUS-004248,Consumer,Rome,Italy,WH-009,Dubai,Home & Kitchen,12.42,11.23,Standard,SwiftShip,124.3,4,6,Delivered,Yes,2,33.94,Oversized,Debit Card,Normal,Storm,2,No,Not returned,1,18.4,Delivered,Tuesday,2,2.73268921095008,2,Delayed
ORD-036787,2026-11-02,CUS-003838,Small Business,Sheffield,United Kingdom,WH-007,Paris,Office Supplies,0.1,63.68,International,SwiftShip,1760.4,11,12,Delivered,Yes,1,69.29,Small,Digital Wallet,High,Storm,4,No,Not returned,1,14.6,Delivered,Monday,11,692.9,1,Delayed
ORD-036788,2026-03-01,CUS-000309,Small Business,Pune,India,WH-004,Toronto,Grocery,3.35,33.08,International,SpeedyCargo,5432.2,13,15,Delivered,Yes,2,439.57,Large,Credit Card,Normal,Clear,3,No,Not returned,1,6.4,Delivered,Sunday,3,131.21492537313432,2,Delayed
ORD-036789,2026-11-19,CUS-000515,Consumer,Birmingham,United Kingdom,WH-004,Toronto,Sports & Fitness,0.5,10.0,Express,EagleCourier,2270.4,3,3,Delivered,No,0,82.2,Medium,PayPal,Urgent,Snow,4,No,Not returned,1,4.6,Delivered,Thursday,11,164.4,0,On-time
ORD-036790,2026-12-31,CUS-003176,Consumer,Austin,United States,WH-003,Chicago,Electronics,0.1,13.96,Standard,ParcelPro,1147.7,5,5,Delivered,No,0,27.54,Small,Credit Card,Normal,Extreme Heat,4,No,Not returned,2,3.4,Delivered,Thursday,12,275.4,0,On-time
ORD-036791,2026-12-26,CUS-000027,Consumer,Rawalpindi,Pakistan,WH-007,Paris,Books,0.2,74.42,Standard,EagleCourier,3689.8,6,7,Delivered,Yes,1,91.13,Small,Credit Card,High,Rain,2,Yes,Damaged Package,1,11.9,Delivered,Saturday,12,455.65,1,Delayed
ORD-036792,2026-09-04,CUS-003886,Enterprise,Winnipeg,Canada,WH-001,New York,Health & Personal Care,1.01,59.98,Standard,SwiftShip,3397.9,6,7,Delivered,Yes,1,97.53,Medium,PayPal,Normal,Extreme Heat,3,No,Not returned,2,14.3,Delivered,Friday,9,96.56435643564356,1,Delayed
ORD-036793,2026-11-08,CUS-000848,Enterprise,Houston,United States,WH-003,Chicago,Grocery,3.42,123.62,International,PrimeDelivery,2242.2,11,15,Delivered,Yes,4,176.32,Large,PayPal,Normal,Snow,2,No,Not returned,1,25.0,Delivered,Sunday,11,51.55555555555556,4,Delayed
ORD-036794,2026-08-13,CUS-002889,Consumer,Quebec City,Canada,WH-002,Los Angeles,Fashion,0.1,14.79,International,SpeedyCargo,1332.2,11,11,In Transit,No,0,77.42,Medium,Debit Card,Normal,Extreme Heat,4,No,Not returned,1,24.0,In Transit,Thursday,8,774.1999999999999,0,On-time
ORD-036795,2026-09-26,CUS-000412,Consumer,San Antonio,United States,WH-007,Paris,Sports & Fitness,3.48,15.88,Express,SpeedyCargo,3658.8,4,4,Delivered,No,0,203.28,Large,Debit Card,High,Clear,4,No,Not returned,1,4.3,Delivered,Saturday,9,58.41379310344828,0,On-time
ORD-036796,2026-10-22,CUS-002821,Consumer,Lahore,Pakistan,WH-001,New York,Grocery,2.52,70.68,Standard,SpeedyCargo,2621.9,6,5,Delivered,No,0,105.17,Large,Credit Card,Normal,Clear,4,No,Not returned,2,18.1,Delivered,Thursday,10,41.73412698412699,-1,Early
ORD-036797,2026-01-29,CUS-003750,Consumer,Glasgow,United Kingdom,WH-002,Los Angeles,Home & Kitchen,3.24,177.97,Standard,SwiftShip,1493.0,5,5,Delivered,No,0,57.58,Large,Debit Card,High,Clear,4,No,Not returned,1,11.3,Delivered,Thursday,1,17.771604938271604,0,On-time
ORD-036798,2026-12-11,CUS-002434,Consumer,Rio de Janeiro,Brazil,WH-009,Dubai,Grocery,4.11,89.12,International,GlobalExpress,6922.2,13,19,Delivered,Yes,6,500.0,Large,PayPal,Low,Clear,3,No,Not returned,2,24.9,Delivered,Friday,12,121.654501216545,6,Delayed
ORD-036799,2026-03-17,CUS-003627,Consumer,Winnipeg,Canada,WH-002,Los Angeles,Health & Personal Care,0.83,53.93,International,SwiftShip,3531.3,12,11,Delivered,No,0,186.14,Medium,Debit Card,High,Rain,4,No,Not returned,1,8.5,Delivered,Tuesday,3,224.26506024096386,-1,Early
ORD-036800,2026-10-01,CUS-004391,Small Business,Milan,Italy,WH-005,London,Health & Personal Care,0.68,36.49,Economy,SwiftShip,2176.7,9,8,Delivered,No,0,43.4,Medium,PayPal,High,Cloudy,4,No,Not returned,1,5.5,Delivered,Thursday,10,63.823529411764696,-1,Early
ORD-036801,2026-05-21,CUS-005580,Small Business,Los Angeles,United States,WH-006,Berlin,Books,1.31,30.46,International,PrimeDelivery,2170.8,11,13,Delivered,Yes,2,110.4,Medium,PayPal,Normal,Storm,3,No,Not returned,1,3.4,Delivered,Thursday,5,84.27480916030534,2,Delayed
ORD-036802,2026-02-07,CUS-002919,Consumer,San Diego,United States,WH-009,Dubai,Fashion,1.12,141.32,Standard,PrimeDelivery,2573.4,6,6,In Transit,No,0,76.17,Medium,Debit Card,High,Cloudy,5,No,Not returned,2,13.4,In Transit,Saturday,2,68.00892857142857,0,On-time
ORD-036803,2026-05-01,CUS-002898,Consumer,San Antonio,United States,WH-006,Berlin,Electronics,5.13,769.96,Standard,PrimeDelivery,4084.5,7,9,Delivered,Yes,2,169.41,Large,PayPal,Normal,Clear,3,No,Not returned,1,8.8,Delivered,Friday,5,33.0233918128655,2,Delayed
ORD-036804,2026-11-17,CUS-005613,Consumer,Philadelphia,United States,WH-009,Dubai,Electronics,0.1,1975.01,International,FastTrack Logistics,4361.4,12,15,In Transit,Yes,3,220.17,Small,PayPal,Normal,Snow,3,No,Not returned,2,16.1,In Transit,Tuesday,11,2201.7,3,Delayed
ORD-036805,2026-04-11,CUS-002649,Small Business,Rotterdam,Netherlands,WH-004,Toronto,Pet Supplies,7.75,220.53,Express,FastTrack Logistics,1855.8,3,3,In Transit,No,0,111.36,Large,Debit Card,Normal,Cloudy,5,No,Not returned,1,24.1,In Transit,Saturday,4,14.369032258064516,0,On-time
ORD-036806,2026-04-17,CUS-002830,Small Business,Mecca,Saudi Arabia,WH-005,London,Electronics,0.1,467.43,International,FastTrack Logistics,5452.2,13,20,In Transit,Yes,7,301.5,Medium,Credit Card,Normal,Storm,3,No,Not returned,1,7.6,In Transit,Friday,4,3015.0,7,Delayed
ORD-036807,2026-09-23,CUS-004148,Consumer,New York,United States,WH-001,New York,Office Supplies,0.42,20.37,Same Day,GlobalExpress,44.3,0,0,Delivered,No,0,15.37,Small,Credit Card,Normal,Rain,5,No,Not returned,1,14.1,Delivered,Wednesday,9,36.595238095238095,0,On-time
ORD-036808,2026-03-28,CUS-005460,Consumer,Singapore,Singapore,WH-006,Berlin,Fashion,1.84,62.22,International,ParcelPro,4039.4,12,12,Delivered,No,0,219.89,Medium,Debit Card,High,Clear,5,Yes,Damaged Package,1,7.1,Delivered,Saturday,3,119.50543478260869,0,On-time
ORD-036809,2026-02-25,CUS-002252,Enterprise,New York,United States,WH-010,Singapore,Beauty,0.1,14.49,International,FastTrack Logistics,5787.7,13,15,Delivered,Yes,2,278.5,Small,Debit Card,Normal,Clear,2,Yes,Not as Described,1,5.9,Delivered,Wednesday,2,2785.0,2,Delayed
ORD-036810,2026-10-16,CUS-001674,Consumer,San Diego,United States,WH-002,Los Angeles,Electronics,0.1,1313.39,Express,SpeedyCargo,1865.8,3,3,Delivered,No,0,59.13,Small,Credit Card,Normal,Cloudy,5,No,Not returned,1,24.5,Delivered,Friday,10,591.3,0,On-time
ORD-036811,2026-11-07,CUS-004045,Small Business,Los Angeles,United States,WH-001,New York,Electronics,2.05,1139.87,Standard,GlobalExpress,4228.8,7,10,Delivered,Yes,3,174.34,Large,Bank Transfer,Normal,Snow,3,No,Not returned,1,29.9,Delivered,Saturday,11,85.0439024390244,3,Delayed
ORD-036812,2026-11-27,CUS-005635,Small Business,San Diego,United States,WH-001,New York,Fashion,0.1,68.07,International,SpeedyCargo,5172.0,13,17,Delivered,Yes,4,227.67,Small,Credit Card,Low,Extreme Heat,2,Yes,Product Defect,2,18.5,Delivered,Friday,11,2276.7,4,Delayed
ORD-036813,2026-03-09,CUS-001076,Consumer,Dubai,United Arab Emirates,WH-004,Toronto,Electronics,0.1,14.03,International,SwiftShip,3568.5,12,12,Delivered,No,0,156.54,Small,PayPal,Normal,Extreme Heat,4,No,Not returned,1,17.0,Delivered,Monday,3,1565.3999999999999,0,On-time
ORD-036814,2026-03-17,CUS-001662,Small Business,The Hague,Netherlands,WH-001,New York,Office Supplies,0.59,51.02,Standard,ParcelPro,1802.4,5,5,Delivered,No,0,47.63,Medium,Credit Card,Normal,Extreme Heat,5,No,Not returned,1,3.2,Delivered,Tuesday,3,80.72881355932205,0,On-time
ORD-036815,2026-10-23,CUS-000815,Small Business,Manchester,United Kingdom,WH-004,Toronto,Office Supplies,1.3,65.34,Standard,ParcelPro,2024.8,5,6,Delivered,Yes,1,59.18,Medium,Credit Card,Normal,Extreme Heat,3,No,Not returned,1,17.6,Delivered,Friday,10,45.52307692307692,1,Delayed
ORD-036816,2026-07-28,CUS-005728,Small Business,Singapore,Singapore,WH-001,New York,Electronics,0.57,518.16,Standard,EagleCourier,5459.7,8,11,Delivered,Yes,3,169.84,Medium,PayPal,Low,Cloudy,3,Yes,Wrong Item,1,33.1,Delivered,Tuesday,7,297.9649122807018,3,Delayed
ORD-036817,2026-01-31,CUS-005064,Enterprise,Vancouver,Canada,WH-005,London,Electronics,0.26,703.21,Express,EagleCourier,3143.2,4,5,Delivered,Yes,1,99.28,Small,PayPal,High,Rain,3,No,Not returned,1,3.2,Delivered,Saturday,1,381.8461538461538,1,Delayed
ORD-036818,2026-12-30,CUS-002592,Small Business,Naples,Italy,WH-001,New York,Beauty,0.85,58.46,Standard,FastTrack Logistics,1136.8,5,7,Delivered,Yes,2,31.69,Medium,Credit Card,High,Storm,3,No,Not returned,1,7.1,Delivered,Wednesday,12,37.28235294117647,2,Delayed
ORD-036819,2026-12-28,CUS-003200,Consumer,Bristol,United Kingdom,WH-001,New York,Grocery,6.05,81.18,Standard,SpeedyCargo,184.6,4,5,In Transit,Yes,1,25.04,Large,Debit Card,Urgent,Storm,3,No,Not returned,1,1.9,In Transit,Monday,12,4.138842975206612,1,Delayed
ORD-036820,2026-02-03,CUS-005895,Small Business,New York,United States,WH-001,New York,Fashion,0.74,137.04,Standard,SpeedyCargo,52.9,4,6,Delivered,Yes,2,7.38,Medium,PayPal,Low,Rain,2,Yes,Wrong Item,1,40.2,Delivered,Tuesday,2,9.972972972972974,2,Delayed
ORD-036821,2026-01-27,CUS-001764,Consumer,Edmonton,Canada,WH-008,Sydney,Grocery,2.94,10.0,Express,ParcelPro,2665.9,3,3,Delayed,No,0,149.75,Large,Debit Card,High,Cloudy,4,No,Not returned,2,3.8,Exception,Tuesday,1,50.935374149659864,0,On-time
ORD-036822,2026-01-09,CUS-001933,Consumer,Perth,Australia,WH-005,London,Sports & Fitness,1.08,136.75,International,FastTrack Logistics,6215.2,13,14,Delivered,Yes,1,500.0,Large,PayPal,Normal,Cloudy,3,No,Not returned,1,4.4,Delivered,Friday,1,462.96296296296293,1,Delayed
ORD-036823,2026-07-09,CUS-001684,Consumer,Perth,Australia,WH-002,Los Angeles,Electronics,4.32,616.61,International,FastTrack Logistics,3006.6,12,14,Delivered,Yes,2,289.23,Oversized,Credit Card,Normal,Cloudy,3,No,Not returned,1,11.7,Delivered,Thursday,7,66.95138888888889,2,Delayed
ORD-036824,2026-08-08,CUS-004830,Consumer,Sapporo,Japan,WH-004,Toronto,Grocery,3.71,20.69,Same Day,PrimeDelivery,2018.1,2,2,Delivered,No,0,191.25,Large,Credit Card,High,Extreme Heat,4,No,Not returned,1,12.1,Delivered,Saturday,8,51.549865229110516,0,On-time
ORD-036825,2026-06-07,CUS-002880,Consumer,Frankfurt,Germany,WH-003,Chicago,Fashion,0.1,144.17,International,SwiftShip,2101.5,11,13,Delivered,Yes,2,86.71,Small,Digital Wallet,Normal,Storm,3,No,Not returned,1,15.6,Delivered,Sunday,6,867.0999999999999,2,Delayed
ORD-036826,2026-06-09,CUS-002346,Consumer,Sheffield,United Kingdom,WH-008,Sydney,Automotive,16.02,116.96,Standard,SpeedyCargo,1481.2,5,4,Delivered,No,0,83.75,Oversized,Debit Card,High,Extreme Heat,4,Yes,Product Defect,1,14.9,Delivered,Tuesday,6,5.227840199750312,-1,Early
ORD-036827,2026-12-13,CUS-001734,Consumer,Sharjah,United Arab Emirates,WH-004,Toronto,Electronics,1.46,11.93,Standard,SwiftShip,676.0,4,5,In Transit,Yes,1,26.99,Medium,Digital Wallet,Low,Extreme Heat,1,No,Not returned,1,44.8,In Transit,Sunday,12,18.486301369863014,1,Delayed
ORD-036828,2026-08-28,CUS-004202,Consumer,San Diego,United States,WH-004,Toronto,Fashion,0.86,10.0,Standard,GlobalExpress,136.9,4,5,Delivered,Yes,1,11.36,Medium,Digital Wallet,Normal,Clear,3,No,Not returned,1,29.4,Delivered,Friday,8,13.209302325581396,1,Delayed
ORD-036829,2026-03-10,CUS-003063,Consumer,Singapore,Singapore,WH-009,Dubai,Health & Personal Care,0.96,47.54,International,SpeedyCargo,6317.8,13,12,Delivered,No,0,353.1,Medium,Digital Wallet,High,Cloudy,4,No,Not returned,2,12.5,Delivered,Tuesday,3,367.81250000000006,-1,Early
ORD-036830,2026-10-18,CUS-004429,Small Business,Perth,Australia,WH-003,Chicago,Beauty,0.21,59.4,Standard,ParcelPro,4573.9,7,9,Delivered,Yes,2,102.6,Small,PayPal,Normal,Clear,2,No,Not returned,1,23.6,Delivered,Sunday,10,488.57142857142856,2,Delayed
